"path","class","raw_apostrophe_char","function_quote","autoload","dump_or_loaddefs","native_or_module","requires"
"progmodes/gdb-mi.el","D","0","1","1","0","0","bindat;cl-lib;cl-seq;gud;pcase;subr-x;tooltip"
"progmodes/glasses.el","D","0","0","1","0","0",""
"progmodes/go-ts-mode.el","D","0","1","1","0","0","c-ts-common;rx;treesit"
"progmodes/grep.el","D","0","1","1","0","0","cl-lib;compile;find-dired"
"progmodes/gud.el","D","1","1","1","0","0","comint;dframe;etags;tooltip"
"progmodes/heex-ts-mode.el","D","0","1","1","0","0","rx;treesit"
"progmodes/hideif.el","D","1","1","1","0","0","cc-mode;cl-lib"
"progmodes/hideshow.el","D","0","1","1","0","0","hideshow"
"progmodes/icon.el","D","0","1","1","0","0",""
"progmodes/idlw-complete-structtag.el","C","0","1","0","0","0","idlw-complete-structtag;idlwave"
"progmodes/idlw-help.el","C","0","1","0","0","0","browse-url"
"progmodes/idlw-shell.el","D","0","1","1","0","0","cl-lib;comint;idlwave"
"progmodes/idlw-toolbar.el","C","0","1","0","0","0",""
"progmodes/idlwave.el","D","1","1","1","0","0","cl-lib;comint;idlw-help;idlw-shell;wid-edit;widget"
"progmodes/inf-lisp.el","D","0","1","1","0","0","comint;lisp-mode;shell"
"progmodes/java-ts-mode.el","D","0","1","1","0","0","c-ts-common;rx;treesit"
"progmodes/js.el","D","0","1","1","0","0","c-ts-common;cc-fonts;cc-langs;cc-mode;cl-lib;ido;imenu;json;newcomment;pp;prog-mode;rx;treesit;xref"
"progmodes/json-ts-mode.el","D","0","1","1","0","0","rx;treesit"
"progmodes/ld-script.el","D","0","0","1","0","0",""
"progmodes/lua-ts-mode.el","D","0","1","1","0","0","comint;rx;treesit"
"progmodes/m4-mode.el","D","1","1","1","0","0",""
"progmodes/make-mode.el","D","0","1","1","0","0","subr-x"
"progmodes/meta-mode.el","D","0","1","1","0","0",""
"progmodes/mixal-mode.el","D","0","1","1","0","0",""
"progmodes/modula2.el","D","0","1","1","0","0","smie"
"progmodes/octave.el","D","1","1","1","0","0","comint;help-mode;smie;texinfo;xref"
"progmodes/opascal.el","D","0","1","1","0","0","cl-lib"
"progmodes/pascal.el","D","0","1","1","0","0",""
"progmodes/peg.el","E","1","1","0","0","1","cl-lib;peg"
"progmodes/perl-mode.el","D","0","1","1","0","0","cl-lib"
"progmodes/php-ts-mode.el","D","0","1","1","0","0","c-ts-common;cl-lib;comint;css-mode;html-ts-mode;js;rx;subr-x;treesit"
"progmodes/prog-mode.el","D","0","1","1","0","0","cl-lib;subr-x;treesit;xref"
"progmodes/project.el","D","0","1","1","0","0","cl-generic;cl-lib;comint;find-dired;grep;seq;subr-x;xref"
"progmodes/prolog.el","D","0","1","1","0","0","align;comint;compile;imenu;pltrace;shell;smie"
"progmodes/ps-mode.el","D","0","1","1","0","0","comint;smie"
"progmodes/python.el","D","1","1","1","0","0","ansi-color;cl-lib;comint;compat;json;pcase;project;seq;subr-x;treesit"
"progmodes/ruby-mode.el","D","1","1","1","0","0","cl-lib;smie"
"progmodes/ruby-ts-mode.el","D","1","1","1","0","0","ruby-mode;treesit"
"progmodes/rust-ts-mode.el","D","0","1","1","0","0","c-ts-common;rx;treesit"
"progmodes/scheme.el","D","1","1","1","0","0","lisp-mode"
"progmodes/sh-script.el","D","1","1","1","0","0","cl-lib;comint;executable;let-alist;skeleton;smie;subr-x;treesit"
"progmodes/simula.el","D","1","1","1","0","0",""
"progmodes/sql.el","D","1","1","1","0","0","auth-source;cl-lib;comint;smie;subr-x;thingatpt;view"
"progmodes/subword.el","D","0","1","1","0","0",""
"progmodes/tcl.el","D","0","1","1","0","0","add-log;comint;dabbrev;imenu"
"progmodes/typescript-ts-mode.el","D","0","1","1","0","0","c-ts-common;js;rx;treesit"
"progmodes/vera-mode.el","D","0","1","1","0","0","cc-cmds;hippie-exp;reporter"
"progmodes/verilog-mode.el","D","0","1","1","0","0","compile;custom;diff;easymenu;overlay;regexp-opt"
"progmodes/vhdl-mode.el","D","1","1","1","1","0","cl;cl-lib;compile;easymenu;font-lock;hideshow;hippie-exp;ps-print;speedbar"
"progmodes/which-func.el","D","0","1","1","0","0","imenu"
"progmodes/xref.el","D","0","1","1","0","0","apropos;cl-lib;compile;eieio;find-dired;grep;project;ring;semantic/symref;tramp;xref"
"progmodes/xscheme.el","C","0","1","0","0","0","scheme"
"ps-bdf.el","D","0","1","1","0","0","ps-mule"
"ps-mule.el","D","1","1","1","0","0","feature;ps-print"
"ps-print-loaddefs.el","E","0","0","1","1","1",""
"ps-print.el","D","0","1","1","0","0","cl-lib;lpr;ps-print;ps-print-loaddefs"
"ps-samp.el","A","0","0","0","0","0","printing;ps-print;zeroconf"
"recentf.el","D","0","1","1","0","0","timer;tree-widget"
"rect.el","D","0","1","1","0","0","cl-lib"
"register.el","C","0","1","0","0","0","cl-lib"
"registry.el","C","0","1","0","0","0","cl-lib;eieio;eieio-base"
"repeat.el","D","0","1","1","0","0","help-fns"
"replace.el","C","1","1","0","0","0","cl-lib;subr-x;text-mode"
"reposition.el","D","0","0","1","0","0",""
"reveal.el","D","0","1","1","0","0",""
"rfn-eshadow.el","C","0","1","0","0","0",""
"rot13.el","D","0","0","1","0","0",""
"rtree.el","C","0","1","0","0","0",""
"ruler-mode.el","D","0","1","1","0","0","fringe;scroll-bar;wid-edit"
"savehist.el","D","0","1","1","0","0",""
"saveplace.el","D","0","1","1","0","0","cl-lib"
"scroll-all.el","D","0","0","1","0","0",""
"scroll-bar.el","A","0","0","0","0","0","cl-lib;mouse"
"scroll-lock.el","D","0","1","1","0","0",""
"select.el","C","0","1","0","0","0",""
"server.el","D","0","1","1","0","0","cl-lib"
"ses.el","D","0","1","1","0","0","cl-lib;macroexp;unsafep"
"shadowfile.el","D","0","1","1","0","0","cl-lib;tramp"
"shell.el","D","0","1","1","0","0","cl-lib;comint;files-x;pcomplete;sh-script;subr-x"
"simple.el","D","0","1","1","0","0","cl-lib;cus-edit;dired-aux;shell"
"skeleton.el","D","1","1","1","0","0","cl-lib"
"so-long.el","D","0","1","1","0","0","advice;cl-lib;finder;longlines;so-long"
"sort.el","D","0","1","1","0","0","subr-x"
"soundex.el","A","0","0","0","0","0",""
"speedbar.el","D","0","1","1","0","0","dframe;ezimage;imenu"
"sqlite-mode.el","D","0","1","1","0","0","cl-lib;subr-x"
"sqlite.el","A","0","0","0","0","0",""
"startup.el","E","0","1","0","1","1","foo"
"strokes.el","D","1","1","1","0","0","cl-lib;pp"
"subdirs.el","A","0","0","0","0","0",""
"subr.el","E","1","1","1","1","1","cl-lib;macroexp"
"svg.el","C","0","1","0","0","0","cl-lib;dom;xml"
"t-mouse.el","D","0","1","1","0","0",""
"tab-bar.el","C","0","1","0","0","0","cl-lib;icons"
"tab-line.el","D","0","1","1","0","0","cl-lib;icons;seq"
"tabify.el","D","0","0","1","0","0",""
"talk.el","D","0","0","1","0","0",""
"tar-mode.el","D","0","1","1","0","0","arc-mode;cl-lib"
"tempo.el","C","0","1","0","0","0",""
"term.el","D","0","1","1","0","0","ange-ftp;ansi-color;cl-lib;comint;ehelp;ring;shell"
"term/AT386.el","A","0","0","0","0","0",""
"term/android-win.el","C","0","1","0","0","0","dnd;fontset;frame;mouse;touch-screen"
"term/bobcat.el","A","0","0","0","0","0",""
"term/common-win.el","A","0","0","0","0","0",""
"term/cygwin.el","A","0","0","0","0","0",""
"term/fbterm.el","A","0","0","0","0","0","term/xterm"
"term/haiku-win.el","D","0","1","0","1","0","cl-lib;dnd;fontset;frame;menu-bar;mouse;mwheel;scroll-bar;subr-x"
"term/internal.el","B","1","0","0","0","0",""
"term/iris-ansi.el","A","0","0","0","0","0",""
"term/konsole.el","A","0","0","0","0","0","term/xterm"
"term/linux.el","A","0","0","0","0","0",""
"term/lk201.el","A","0","0","0","0","0",""
"term/news.el","A","0","0","0","0","0",""
"term/ns-win.el","A","0","0","0","0","0","cl-lib;dnd;fontset;frame;menu-bar;mouse;ucs-normalize"
"term/pc-win.el","D","0","0","0","1","0",""
"term/pgtk-win.el","C","0","1","0","0","0","cl-lib;dnd;faces;fontset;frame;menu-bar;mouse;pgtk-dnd;scroll-bar;term/common-win"
"term/rxvt.el","A","0","0","0","0","0","term/xterm"
"term/screen.el","A","0","0","0","0","0","term/xterm"
"term/st.el","A","0","0","0","0","0","term/xterm"
"term/sun.el","A","0","0","0","0","0",""
"term/tmux.el","A","0","0","0","0","0","term/xterm"
"term/tty-colors.el","A","0","0","0","0","0",""
"term/tvi970.el","A","0","0","0","0","0",""
"term/vt100.el","A","0","0","0","0","0",""
"term/vt200.el","A","0","0","0","0","0",""
"term/w32-win.el","C","0","1","0","0","0","cl-lib;dnd;fontset;frame;menu-bar;mouse;scroll-bar;select;w32-vars"
"term/w32console.el","A","0","0","0","0","0",""
"term/wyse50.el","A","0","0","0","0","0",""
"term/x-win.el","C","0","1","0","0","0","cl-lib;fontset;frame;menu-bar;mouse;scroll-bar;select;term/common-win;x-dnd"
"term/xterm.el","C","0","1","0","0","0",""
"textmodes/artist.el","D","0","1","1","0","0","picture;rect;reporter"
"textmodes/bib-mode.el","C","0","1","0","0","0",""
"textmodes/bibtex-style.el","D","1","1","1","0","0",""
"textmodes/bibtex.el","D","1","1","1","0","0","iso8601"
"textmodes/conf-mode.el","D","1","1","1","0","0","newcomment"
"textmodes/css-mode.el","D","0","1","1","0","0","cl-lib;color;eww;imenu;rx;seq;sgml-mode;smie;subr-x;thingatpt;treesit"
"textmodes/dns-mode.el","D","0","1","1","0","0","cl-lib"
"textmodes/emacs-authors-mode.el","D","0","1","1","0","0","subr-x"
"textmodes/emacs-news-mode.el","D","0","1","1","0","0","cl-lib;outline;subr-x"
"textmodes/enriched.el","D","0","1","1","0","0","facemenu"
"textmodes/fill.el","C","1","1","0","0","0","subr-x"
"textmodes/flyspell.el","D","0","1","1","0","0","cl-lib;ispell"
"textmodes/glyphless-mode.el","D","0","0","1","0","0",""
"textmodes/html-ts-mode.el","D","0","1","1","0","0","sgml-mode;treesit"
"textmodes/ispell.el","D","1","1","1","0","0","\\=;cl-lib;ehelp;subr-x"
"textmodes/less-css-mode.el","D","0","1","1","0","0","compile;css-mode;subr-x"
"textmodes/makeinfo.el","D","0","0","1","0","0","compile;info;texinfo"
"textmodes/mhtml-mode.el","D","0","1","1","0","0","cl-lib;css-mode;js;pcase;prog-mode;sgml-mode"
"textmodes/nroff-mode.el","D","0","1","1","0","0","man"
"textmodes/page-ext.el","C","0","1","0","0","0",""
"textmodes/page.el","C","0","1","0","0","0",""
"textmodes/paragraphs.el","C","0","1","0","0","0",""
"textmodes/picture.el","D","0","1","1","0","0",""
"textmodes/pixel-fill.el","B","1","0","0","0","0","kinsoku"
"textmodes/po.el","D","0","0","1","0","0","code-pages"
"textmodes/refbib.el","A","0","0","0","0","0",""
"textmodes/refer.el","D","0","1","1","0","0","refer"
"textmodes/refill.el","D","0","1","1","0","0",""
"textmodes/reftex-auc.el","D","0","1","1","0","0","cl-lib;reftex"
"textmodes/reftex-cite.el","D","1","1","1","0","0","cl-lib;reftex"
"textmodes/reftex-dcr.el","D","1","1","1","0","0","cl-lib;reftex"
"textmodes/reftex-global.el","D","0","1","1","0","0","cl-lib;reftex"
"textmodes/reftex-index.el","D","1","1","1","0","0","cl-lib;reftex"
"textmodes/reftex-loaddefs.el","E","1","1","1","1","1",""
"textmodes/reftex-parse.el","D","0","1","1","0","0","cl-lib;reftex"
"textmodes/reftex-ref.el","D","0","1","1","0","0","cl-lib;reftex;reftex-parse"
"textmodes/reftex-sel.el","D","1","1","1","0","0","cl-lib;reftex"
"textmodes/reftex-toc.el","D","1","1","1","0","0","reftex"
"textmodes/reftex-vars.el","D","0","1","1","0","0","cl-lib"
"textmodes/reftex.el","D","1","1","1","1","0","cl-lib;easymenu;reftex-loaddefs;reftex-vars;reporter"
"textmodes/remember.el","D","0","1","1","0","0","calendar"
"textmodes/rst.el","D","1","1","1","0","0","cl-lib;compile;newcomment;rst"
"textmodes/sgml-mode.el","D","1","1","1","0","0","cl-lib;dom;facemenu;seq;skeleton;subr-x"
"textmodes/string-edit.el","D","0","1","1","0","0","cl-lib"
"textmodes/table.el","D","0","1","1","0","0","regexp-opt;table"
"textmodes/tex-mode.el","D","1","1","1","0","0","cl-lib;compare-w;compile;shell;skeleton"
"textmodes/texinfmt.el","D","0","1","1","0","0","sort;texinfo;texnfo-upd"
"textmodes/texinfo-loaddefs.el","E","0","0","1","1","1",""
"textmodes/texinfo.el","D","0","1","1","0","0","cl-lib;flymake;rx;tex-mode;texinfo-loaddefs"
"textmodes/texnfo-upd.el","D","0","0","1","0","0","texinfo"
"textmodes/text-mode.el","D","1","1","0","1","0",""
"textmodes/tildify.el","D","0","1","1","0","0",""
"textmodes/toml-ts-mode.el","D","0","1","1","0","0","treesit"
"textmodes/two-column.el","D","0","1","1","0","0","fringe"
"textmodes/underline.el","D","0","0","1","0","0",""
"textmodes/word-wrap-mode.el","D","0","0","1","0","0",""
"textmodes/yaml-ts-mode.el","D","0","1","1","0","0","treesit"
"theme-loaddefs.el","E","0","0","0","1","1",""
"thingatpt.el","D","1","1","1","0","0",""
"thread.el","D","0","1","1","0","0","backtrace;cl-lib;pcase;subr-x"
"time-stamp.el","D","0","1","1","0","0",""
"time.el","D","0","1","1","0","0","subr-x"
"timezone.el","A","0","0","0","0","0",""
"tmm.el","D","0","1","1","0","0","electric;mouse;text-property-search"
"tool-bar.el","D","0","1","1","0","0",""
"tooltip.el","A","0","0","0","0","0","syntax"
"touch-screen.el","D","0","1","1","0","0","face-remap"
"transient.el","D","0","1","1","0","0","cl-lib;edmacro;eieio;face-remap;format-spec;man;org;seq;subr-x"
"tree-widget.el","C","0","1","0","0","0","wid-edit"
"treesit.el","D","0","1","1","0","0","cl-lib;find-func;font-lock;seq;subr-x"
"tutorial.el","D","0","1","1","0","0","cus-edit;help-mode"
"type-break.el","D","0","1","1","0","0",""
"uniquify.el","C","0","1","0","0","0","cl-lib;uniquify"
"url/url-auth.el","D","0","0","1","0","0","url-parse;url-vars"
"url/url-cache.el","D","0","0","1","0","0","url;url-parse;url-util"
"url/url-cid.el","D","0","0","1","0","0","mm-decode;url-parse;url-vars"
"url/url-cookie.el","C","0","1","0","0","0","cl-lib;generate-lisp-file;url-domsuf;url-parse;url-util"
"url/url-dav.el","D","0","1","1","0","0","cl-lib;parse-time;url-handlers;url-http;url-util;xml"
"url/url-domsuf.el","C","0","1","0","0","0",""
"url/url-expand.el","A","0","0","0","0","0","url-methods;url-parse;url-util"
"url/url-file.el","D","0","1","1","0","0","mailcap;mm-util;url-parse;url-vars"
"url/url-ftp.el","A","0","0","0","0","0","url-file;url-parse"
"url/url-future.el","C","0","1","0","0","0","cl-lib"
"url/url-gw.el","D","0","0","1","0","0","url-parse;url-vars"
"url/url-handlers.el","D","0","1","1","0","0","mm-decode;subr-x;url-parse"
"url/url-history.el","D","0","0","1","0","0","url;url-parse"
"url/url-http.el","D","0","1","1","0","0","cl-lib;mail-parse;nsm;puny;subr-x;url;url-auth;url-cookie;url-gw;url-parse"
"url/url-imap.el","A","0","0","0","0","0","mm-util;nnimap;url-parse;url-util"
"url/url-irc.el","D","0","0","1","0","0","url-parse;url-vars"
"url/url-ldap.el","D","0","0","1","0","0","ldap;url-parse;url-util;url-vars"
"url/url-mailto.el","D","0","1","1","0","0","url-parse;url-util;url-vars"
"url/url-methods.el","A","0","0","0","0","0","url-parse"
"url/url-misc.el","D","0","1","1","0","0","mm-util;url-parse;url-vars"
"url/url-news.el","D","0","0","1","0","0","nntp;url-parse;url-util;url-vars"
"url/url-nfs.el","A","0","0","0","0","0","url-file;url-parse"
"url/url-parse.el","D","0","0","1","0","0","auth-source;cl-lib;url-vars"
"url/url-privacy.el","D","0","0","1","0","0","url-vars"
"url/url-proxy.el","D","0","0","1","0","0","url-parse"
"url/url-queue.el","D","0","1","1","0","0","browse-url;cl-lib;url-file;url-parse"
"url/url-tramp.el","D","0","0","1","0","0","password-cache;tramp;url-parse"
"url/url-util.el","D","1","1","1","0","0","url-parse;url-vars"
"url/url-vars.el","C","1","1","0","0","0","mm-util"
"url/url.el","D","0","1","1","0","0","mailcap;mm-decode;mm-view;url-cookie;url-expand;url-history;url-methods;url-parse;url-privacy;url-proxy;url-util;url-vars"
"use-package/use-package-bind-key.el","D","0","1","1","0","0","bind-key;package;use-package-core"
"use-package/use-package-core.el","D","0","1","1","0","0",",name;bytecomp;cl-lib;regexp-opt;subr-x;tabulated-list"
"use-package/use-package-delight.el","D","0","1","1","0","0","use-package-core"
"use-package/use-package-diminish.el","D","0","1","1","0","0","use-package-core"
"use-package/use-package-ensure-system-package.el","D","0","1","1","0","0","system-packages;use-package"
"use-package/use-package-ensure.el","D","0","1","1","0","0","cl-lib;package;use-package-core"
"use-package/use-package-jump.el","D","0","0","1","0","0","use-package-core"
"use-package/use-package-lint.el","D","0","0","1","0","0","cl-lib;use-package-core"
"use-package/use-package.el","D","0","1","1","0","0","use-package-bind-key;use-package-core;use-package-delight;use-package-diminish;use-package-ensure"
"userlock.el","D","1","0","1","0","0","cl-lib"
"vc/add-log.el","D","1","1","1","0","0","cl-lib"
"vc/compare-w.el","D","0","1","1","0","0","diff-mode"
"vc/cvs-status.el","D","0","1","1","0","0","cl-lib;pcvs"
"vc/diff-mode.el","D","0","1","1","0","0","cl-lib;easy-mmode;smerge-mode;subr-x;track-changes"
"vc/diff.el","D","0","1","1","0","0",""
"vc/ediff-diff.el","C","0","1","0","0","0","ediff-init;ediff-util"
"vc/ediff-help.el","D","0","1","1","0","0","ediff-init"
"vc/ediff-hook.el","C","0","1","0","0","0",""
"vc/ediff-init.el","C","0","1","0","0","0","cl-lib;ediff-util"
"vc/ediff-merg.el","C","0","1","0","0","0","ediff-init;ediff-util"
"vc/ediff-mult.el","D","0","1","1","0","0","ediff-diff;ediff-init;ediff-util;ediff-wind"
"vc/ediff-ptch.el","D","0","1","1","0","0","diff-mode;ediff;ediff-init;ediff-util"
"vc/ediff-util.el","D","0","1","1","0","0","ediff-diff;ediff-help;ediff-init;ediff-merg;ediff-mult;ediff-wind;jka-compr;reporter"
"vc/ediff-vers.el","C","0","1","0","0","0","ediff-init;vc-hooks"
"vc/ediff-wind.el","D","1","1","1","0","0","ediff-help;ediff-init"
"vc/ediff.el","D","0","1","1","0","0","diff;ediff-init;ediff-mult;ediff-ptch;ediff-util;ediff-vers;ediff-version-control-package"
"vc/emerge.el","D","0","1","1","0","0",""
"vc/log-edit.el","D","0","1","1","0","0","add-log;message;pcvs-util;ring"
"vc/log-view.el","D","0","1","1","0","0","easy-mmode;pcvs-util"
"vc/pcvs-defs.el","D","0","0","1","0","0","pcvs-util"
"vc/pcvs-info.el","C","0","1","0","0","0","cl-lib;pcvs-defs;pcvs-util"
"vc/pcvs-parse.el","C","0","1","0","0","0","cl-lib;pcvs-info;pcvs-util"
"vc/pcvs-util.el","C","0","1","0","0","0","cl-lib"
"vc/pcvs.el","D","0","1","1","0","0","add-log;cl-lib;easy-mmode;ewoc;pcvs-defs;pcvs-info;pcvs-parse;pcvs-util;vc-cvs"
"vc/smerge-mode.el","D","0","1","1","0","0","cl-lib;diff;diff-mode;easy-mmode;newcomment"
"vc/vc-annotate.el","D","0","1","1","0","0","cl-lib;vc;vc-hooks"
"vc/vc-bzr.el","D","0","1","1","0","0","add-log;cl-lib;vc-dir;vc-dispatcher"
"vc/vc-cvs.el","D","0","1","1","0","0","cl-lib;log-view;parse-time;vc;vc-rcs"
"vc/vc-dav.el","A","0","0","0","0","0","url;url-dav"
"vc/vc-dir.el","D","0","1","1","0","0","cl-lib;ewoc;seq;tool-bar;vc;vc-hooks"
"vc/vc-dispatcher.el","D","0","1","1","0","0","cl-lib;compile;log-edit"
"vc/vc-filewise.el","A","0","0","0","0","0","vc"
"vc/vc-git.el","D","0","1","1","0","0","add-log;cl-lib;diff-mode;grep;subr-x;vc;vc-dir;vc-dispatcher"
"vc/vc-hg.el","D","0","1","1","0","0","add-log;cl-lib;diff-mode;vc;vc-dir"
"vc/vc-hooks.el","D","0","1","1","0","0","cl-lib"
"vc/vc-rcs.el","D","0","1","1","0","0","cl-lib;log-view;vc"
"vc/vc-sccs.el","D","0","1","1","0","0","log-view;vc"
"vc/vc-src.el","D","0","1","1","0","0","cl-lib;vc"
"vc/vc-svn.el","D","0","1","1","0","0","add-log;vc"
"vc/vc.el","D","0","1","1","0","0","cl-lib;dired;ediff;message;vc-dispatcher;vc-hooks"
"vcursor.el","C","0","1","0","0","0","compare-w"
"version.el","A","0","0","0","0","0",""
"view.el","D","0","1","1","0","0",""
"visual-wrap.el","D","0","1","1","0","0",""
"w32-fns.el","C","0","1","0","0","0","w32-vars"
"w32-vars.el","A","0","0","0","0","0",""
"wdired.el","D","0","1","1","0","0","dired;dired-aux"
"which-key.el","D","0","1","1","0","0","button;cl-lib;regexp-opt"
"whitespace.el","D","0","1","1","0","0",""
"wid-browse.el","D","0","1","1","0","0","pp;wid-edit"
"wid-edit.el","D","0","1","1","0","0","cl-lib;facemenu;ispell;subr-x;wid-browse"
"widget.el","C","0","1","0","0","0",""
"windmove.el","D","0","1","1","0","0",""
"window-tool-bar.el","D","0","1","1","0","0","compat;mwheel;tab-line;time-stamp;tool-bar"
"window.el","C","0","1","0","0","0",""
"winner.el","D","0","1","1","0","0","cl-lib;ring"
"woman.el","D","1","1","1","0","0","apropos;cl-lib;dired;imenu;man"
"x-dnd.el","D","0","1","0","1","0","dnd;mwheel"
"xdg.el","C","0","1","0","0","0","cl-lib;subr-x"
"xml.el","D","0","1","1","0","0",""
"xt-mouse.el","D","0","1","1","0","0",""
"xwidget.el","D","0","1","1","1","0","bookmark;browse-url;cl-lib;format-spec;image-mode;seq;url-handlers;xwidget-internal"
"yank-media.el","D","0","1","1","0","0","cl-lib;seq"
